team_1,team_2,POM_dif,SAG_dif,MOR_dif,DOK_dif,result
1209,1418,-46,-38,-61,-28,1
1245,1389,197,244,151,223,1
1172,1305,44,-86,50,-7,1
1120,1202,55,50,8,52,1
1361,1237,173,117,110,115,1
1436,1420,177,182,154,151,1
1455,1172,57,61,79,51,1
1260,1283,46,31,52,27,1
1217,1135,159,174,163,171,1
1150,1318,41,73,14,61,1
1288,1271,-9,-9,-2,-9,1
1287,1184,8,-24,-36,-8,1
1338,1153,51,70,41,55,1
1268,1458,44,30,44,16,1
1362,1360,90,123,96,135,1
1337,1106,116,172,98,122,1
1361,1115,301,320,291,295,1
1195,1420,-58,-56,-151,-69,1
1337,1258,-91,-107,-52,-106,1
1263,1420,113,118,95,107,1
1464,1310,12,9,-11,42,1
1443,1360,53,66,35,71,1
1375,1204,-50,-29,-64,-24,1
1243,1354,253,292,219,290,1
1455,1133,197,193,169,189,1
1263,1306,32,59,-14,14,1
1388,1365,131,180,137,167,1
1160,1214,171,163,123,181,1
1416,1275,219,219,231,198,1
1368,1394,-8,7,4,-7,1
1258,1319,120,101,172,102,1
1150,1412,-36,-33,-11,-36,1
1277,1339,180,233,146,197,1
1291,1192,6,-33,-32,-47,1
1459,1111,49,48,21,52,1
1235,1249,317,286,331,311,1
1393,1163,19,36,54,25,1
1156,1297,21,-32,59,-6,1
1392,1214,115,14,130,179,1
1221,1259,40,36,22,35,1
1254,1384,-28,-43,-33,-19,1
1254,1357,-133,-104,-65,-105,1
1406,1456,33,31,44,59,1
1384,1383,31,26,72,27,1
1140,1161,78,75,80,73,1
1197,1224,4,6,5,21,1
1278,1365,185,286,207,236,1
1107,1127,107,117,27,124,1
1209,1402,101,83,149,74,1
1125,1391,248,221,119,231,1
1385,1177,98,88,87,102,1
1157,1219,28,43,28,16,1
1142,1414,-49,-27,-41,-27,1
1269,1356,-63,-81,-51,-78,1
1198,1176,13,48,23,39,1
1322,1309,-21,-17,-33,-26,1
1242,1243,3,4,6,2,1
1255,1159,20,28,-6,26,1
1407,1165,25,43,-15,44,1
1110,1135,58,115,26,74,1
1415,1286,31,-18,9,18,1
1344,1207,-37,-42,-53,-40,1
1175,1164,51,78,30,55,1
1166,1139,51,54,34,57,1
1176,1309,120,148,122,127,1
1324,1397,-35,-48,39,-78,1
1416,1431,-3,-7,-5,-1,1
1460,1227,64,65,65,67,1
1112,1450,5,14,10,10,1
1123,1126,61,91,41,69,1
1209,1204,212,198,129,144,1
1455,1261,60,61,78,40,1
1254,1357,-34,-3,-21,-19,1
1290,1108,40,47,30,44,1
1299,1288,-5,-10,-18,-11,1
1394,1366,236,219,186,214,1
1238,1290,54,63,17,63,1
1317,1198,80,65,98,68,1
1305,1363,162,183,154,161,1
1115,1105,12,14,8,11,1
1136,1291,-55,-54,-59,-33,1
1374,1408,247,232,198,236,1
1273,1367,85,87,101,89,1
1276,1336,95,98,76,104,1
1262,1306,-49,-37,-62,-12,1
1157,1375,73,63,55,40,1
1160,1311,280,300,243,296,1
1459,1154,152,144,146,159,1
1310,1145,32,62,52,55,1
1373,1389,154,159,127,143,1
1294,1340,29,42,30,52,1
1342,1144,6,-9,35,-13,1
1345,1281,73,-15,68,23,1
1249,1146,117,75,122,105,1
1291,1383,138,126,149,128,1
1436,1127,266,264,267,267,1
1398,1240,-6,-21,-91,-15,1
1466,1239,-56,-57,-128,-52,1
1317,1307,27,34,167,59,1
1374,1378,211,198,202,173,1
1204,1422,9,-4,-23,-12,1
1454,1178,133,118,99,120,1
1199,1280,84,84,64,117,1
1151,1422,114,113,114,116,1
1228,1139,37,23,26,35,1
1135,1262,-24,12,-31,1,1
1200,1382,61,83,106,82,1
1328,1164,252,300,291,288,1
1168,1167,-165,-103,-110,-127,1
1250,1392,33,39,24,29,1
1203,1247,72,84,67,70,1
1295,1423,41,91,35,45,1
1126,1300,-9,-18,-21,6,1
1364,1253,164,208,150,208,1
1331,1295,38,52,52,43,1
1348,1135,74,67,109,81,1
1204,1144,136,85,170,32,1
1253,1414,211,212,199,215,1
1157,1440,73,176,76,155,1
1328,1329,19,30,20,13,1
1220,1382,8,16,-7,7,1
1138,1141,182,205,149,188,1
1181,1107,141,160,154,153,1
1421,1457,16,7,5,24,1
1221,1248,8,16,25,-6,1
1213,1361,-132,-86,-60,-129,1
1292,1405,-22,3,-12,-40,1
1211,1362,128,106,117,119,1
1305,1102,102,77,59,84,1
1183,1296,33,37,14,23,1
1201,1429,21,28,49,15,1
1268,1329,-3,-28,-43,-50,1
1373,1193,88,88,85,91,1
1291,1164,19,-30,10,6,1
1113,1428,23,9,7,22,1
1189,1151,27,24,2,19,1
1450,1112,-14,-7,-13,-2,1
1427,1431,-116,-152,-119,-153,1
1356,1260,-8,13,-17,6,1
1391,1244,54,73,74,38,1
1103,1269,90,77,-50,79,1
1195,1125,-186,-169,-79,-189,1
1113,1362,36,27,61,25,1
1177,1165,202,50,122,123,1
1122,1399,-77,-82,-53,-54,1
1377,1355,-124,-77,-172,-80,1
1229,1175,135,209,164,181,1
1160,1252,163,180,182,232,1
1206,1245,22,-38,20,-81,1
1391,1195,22,26,34,23,1
1383,1148,179,172,135,167,1
1437,1153,48,48,55,46,1
1273,1252,109,111,107,122,1
1241,1111,-125,-116,-121,-132,1
1317,1308,-88,-7,-94,-9,1
1372,1146,72,94,62,71,1
1364,1413,198,199,199,205,1
1269,1318,67,53,67,21,1
1406,1180,-120,-16,-202,-9,1
1181,1130,148,159,94,143,1
1389,1192,80,7,90,2,1
1304,1409,-41,-68,-40,-41,1
1129,1363,90,73,70,90,1
1378,1198,3,27,102,51,1
1368,1223,-64,-25,10,-41,1
1447,1110,-10,49,23,37,1
1318,1456,85,111,86,75,1
1419,1402,-47,-34,15,-55,1
1365,1334,13,2,26,-27,1
1203,1205,206,211,164,200,1
1155,1268,-8,14,-8,-1,1
1170,1294,-92,-90,-63,-88,1
1305,1363,128,147,118,144,1
1323,1420,294,324,323,303,1
1460,1464,196,181,154,149,1
1323,1203,130,110,107,100,1
1194,1275,-104,-90,-117,-90,1
1417,1401,10,9,34,25,1
1393,1211,-13,-18,-11,-21,1
1254,1192,-14,-30,-52,-35,1
1243,1124,-13,-18,-11,-17,1
1280,1435,-192,-171,-109,-103,1
1122,1404,24,34,39,42,1
1458,1231,171,160,116,157,1
1205,1255,161,130,147,153,1
1276,1152,213,217,211,216,1
1449,1417,-66,-72,-64,-73,1
1242,1281,-2,1,8,-2,1
1163,1306,224,257,200,251,1
1195,1391,204,199,168,224,1
1436,1160,-9,71,4,73,1
1272,1416,-37,-53,-21,-33,1
1344,1193,233,234,129,205,1
1110,1221,13,6,9,25,1
1308,1370,120,127,137,120,1
1185,1224,193,91,162,109,1
1450,1332,-92,-95,-86,-92,1
1132,1195,43,28,164,48,1
1436,1216,148,150,161,168,1
1381,1226,-23,-29,10,-16,1
1372,1270,235,225,219,249,1
1288,1175,106,97,110,109,1
1186,1226,170,206,212,159,1
1458,1276,57,47,42,47,1
1346,1291,-5,-2,-11,-5,1
1372,1368,109,164,151,79,1
1353,1231,-1,6,1,-22,1
1307,1308,86,68,176,68,1
1397,1160,28,48,31,-12,1
1362,1258,-26,-24,1,-23,1
1231,1309,269,237,285,259,1
1318,1158,-1,-25,26,-10,1
1269,1172,-51,-48,-69,-49,1
1417,1390,-39,-63,-57,-15,1
1172,1189,87,91,96,82,1
1372,1368,268,274,174,274,1
1433,1299,213,231,167,283,1
1428,1143,15,3,14,17,1
1386,1203,14,-22,34,-4,1
1282,1275,-43,-18,-100,-56,1
1243,1242,-33,-31,-34,-38,1
1248,1119,56,44,30,77,1
1294,1176,-9,10,-33,-14,1
1243,1108,323,325,317,316,1
1448,1346,253,236,213,194,1
1253,1415,179,224,202,197,1
1180,1220,38,9,8,33,1
1170,1340,-51,-72,-67,-54,1
1405,1374,82,111,30,45,1
1427,1223,31,53,-13,85,1
1281,1435,51,47,12,52,1
1143,1425,66,43,27,36,1
1426,1402,36,56,27,53,1
1213,1469,187,218,230,211,1
1164,1271,115,110,114,109,1
1114,1317,-97,-122,-62,-131,1
1400,1452,12,17,16,16,1
1137,1265,105,91,69,88,1
1159,1250,-125,-180,-119,-143,1
1189,1241,24,37,22,6,1
1190,1347,-68,51,-33,1,1
1372,1146,235,190,208,214,1
1382,1366,178,160,187,179,1
1364,1413,97,110,75,94,1
1122,1184,17,-7,53,-35,1
1424,1381,176,189,185,166,1
1408,1380,110,170,114,153,1
1318,1433,-53,-115,-55,-45,1
1400,1311,293,226,264,316,1
1252,1297,46,32,30,33,1
1310,1156,80,61,89,26,1
1376,1288,104,113,80,81,1
1388,1360,74,66,60,76,1
1437,1155,-38,-36,-24,-30,1
1229,1260,13,12,11,13,1
1272,1369,179,156,151,146,1
1123,1325,109,95,55,86,1
1408,1275,104,76,50,-7,1
1451,1319,220,214,177,197,1
1242,1395,50,48,56,60,1
1417,1332,-4,8,-6,12,1
1294,1285,10,12,9,28,1
1389,1265,155,165,171,156,1
1379,1317,-23,-26,-34,-33,1
1388,1360,47,55,26,57,1
1455,1356,225,236,218,194,1
1143,1332,126,136,115,134,1
1124,1235,146,137,178,138,1
1331,1442,124,148,139,132,1
1317,1412,102,47,103,72,1
1275,1405,186,183,155,184,1
1384,1352,115,164,49,139,1
1460,1168,28,-16,59,22,1
1138,1405,177,178,173,167,1
1290,1411,52,71,37,56,1
1422,1441,136,139,164,100,1
1345,1398,197,226,269,243,1
1360,1337,56,34,46,45,1
1450,1143,29,7,-10,18,1
1464,1227,-111,-137,-79,-117,1
1318,1189,34,37,-48,56,1
1119,1221,-36,-38,-6,-43,1
1214,1299,-3,-6,49,-5,1
1437,1174,109,146,130,142,1
1323,1103,113,119,103,116,1
1182,1347,63,97,48,59,1
1254,1284,-60,-100,-57,-69,1
1301,1378,101,87,191,113,1
1178,1324,-235,-230,-194,-222,1
1280,1300,161,138,165,151,1
1325,1103,5,-2,18,11,1
1299,1175,-28,-37,-22,-34,1
1112,1143,123,89,92,85,1
1143,1364,185,175,159,182,1
1430,1152,102,101,79,94,1
1455,1378,103,78,141,75,1
1253,1169,12,40,-18,33,1
1186,1285,-175,-189,-127,-169,1
1248,1221,49,52,57,48,1
1211,1362,180,163,139,180,1
1437,1166,27,23,26,26,1
1285,1295,111,74,124,120,1
1459,1151,148,126,155,146,1
1383,1357,42,29,45,55,1
1143,1425,4,2,22,1,1
1461,1333,-68,-82,-134,-144,1
1140,1258,178,193,160,179,1
1239,1391,71,47,40,54,1
1332,1279,27,32,9,13,1
1396,1207,-26,-29,-90,-24,1
1361,1461,41,60,63,44,1
1424,1363,188,209,194,226,1
1185,1123,-134,-112,-107,-101,1
1317,1194,-12,-14,16,-23,1
1270,1311,6,10,-2,4,1
1195,1391,-34,-61,-24,-54,1
1300,1457,56,45,29,89,1
1280,1279,21,-28,-5,13,1
1286,1141,-28,1,-55,-43,1
1186,1340,72,74,35,57,1
1393,1437,-2,4,2,-1,1
1401,1329,-7,-16,9,-4,1
1217,1165,100,118,124,103,1
1188,1398,74,54,84,63,1
1190,1144,103,120,83,120,1
1455,1191,182,177,153,159,1
1435,1384,237,201,240,202,1
1211,1365,132,124,120,127,1
1202,1154,185,199,192,164,1
1462,1348,81,74,67,82,1
1199,1404,270,298,204,293,1
1370,1186,-50,-32,-91,-71,1
1133,1191,145,118,67,116,1
1204,1154,78,87,47,82,1
1115,1290,2,-2,28,6,1
1414,1364,67,50,5,79,1
1186,1319,137,135,85,126,1
1347,1255,150,149,176,139,1
1401,1280,103,107,84,137,1
1433,1203,48,28,29,29,1
1416,1391,207,67,242,189,1
1418,1407,-94,-108,-73,-81,1
1207,1344,102,105,78,106,1
1298,1131,41,32,73,16,1
1157,1300,167,182,229,158,1
1193,1401,-182,-169,26,-85,1
1348,1350,-68,-81,-57,-56,1
1202,1154,20,15,-8,-10,1
1300,1175,158,59,77,141,1
1177,1105,221,207,232,227,1
1417,1143,6,-27,-22,31,1
1308,1282,98,104,121,127,1
1316,1244,152,116,47,140,1
1258,1364,-1,-9,79,23,1
1462,1139,-5,-10,-21,6,1
1276,1301,15,-7,-1,1,1
1257,1404,270,283,289,287,1
1201,1129,73,57,102,50,1
1222,1187,243,230,220,233,1
1366,1288,-32,-33,-70,-19,1
1387,1269,-16,-8,-45,-34,1
1405,1141,85,81,142,58,1
1436,1392,78,93,87,117,1
1434,1263,169,173,192,223,1
1193,1233,-25,-27,-22,-23,1
1232,1183,130,116,124,150,1
1138,1275,93,99,61,92,1
1361,1143,61,35,68,18,1
1343,1248,114,107,110,104,1
1184,1354,85,134,95,189,1
1363,1256,60,40,71,71,1
1270,1368,-12,-11,-6,-7,1
1461,1271,92,146,101,175,1
1176,1394,160,144,131,176,1
1444,1405,56,50,89,63,1
1374,1227,246,225,175,231,1
1330,1187,88,187,146,140,1
1232,1260,144,138,106,126,1
1162,1165,62,111,116,101,1
1165,1335,157,152,141,166,1
1453,1460,134,148,159,102,1
1219,1157,-48,-61,-56,-82,1
1208,1279,-5,-1,-13,-1,1
1404,1188,143,128,118,100,1
1106,1105,-19,-20,-48,-21,1
1192,1174,11,109,-12,64,1
1365,1447,31,73,24,52,1
1155,1130,27,5,17,24,1
1442,1236,69,105,-30,136,1
1449,1333,114,147,66,98,1
1388,1337,70,70,90,64,1
1372,1309,149,170,132,167,1
1398,1316,-120,-59,-198,20,1
1113,1409,-14,-7,5,-52,1
1351,1310,-109,-84,-152,-55,1
1194,1309,9,-44,-49,11,1
1257,1435,31,61,16,62,1
1405,1138,21,9,-20,10,1
1226,1319,35,40,14,32,1
1220,1180,116,150,169,121,1
1358,1241,31,36,34,46,1
1337,1226,46,45,103,72,1
1228,1278,25,14,26,29,1
1217,1335,212,218,148,207,1
1186,1451,-12,-33,-6,-11,1
1437,1345,-27,-16,-24,-32,1
1129,1363,206,199,176,199,1
1172,1189,243,238,217,249,1
1293,1188,115,110,106,122,1
1316,1195,59,15,67,75,1
1459,1441,117,123,100,120,1
1104,1435,-6,-4,2,-16,1
1388,1258,181,182,178,169,1
1105,1290,-6,-1,-1,-5,1
1431,1194,67,72,59,99,1
1144,1325,-60,-62,-46,-78,1
1206,1386,101,92,155,100,1
1280,1208,-30,-27,-12,-34,1
1202,1422,-181,-213,-184,-197,1
1268,1224,259,248,246,252,1
1272,1117,190,234,123,230,1
1462,1372,32,62,21,73,1
1166,1177,60,62,36,60,1
1231,1278,-6,24,1,2,1
1322,1230,-3,-5,-17,-2,1
1456,1180,68,110,43,103,1
1198,1316,-9,2,-58,-3,1
1451,1285,-35,-8,-36,-25,1
1437,1280,45,26,63,39,1
1113,1217,-48,-26,-53,-5,1
1281,1380,281,265,188,274,1
1321,1237,124,137,150,83,1
1354,1299,50,43,51,32,1
1237,1454,-87,-97,-89,-53,1
1276,1304,49,51,37,57,1
1393,1344,48,47,38,52,1
1258,1211,-161,-173,-176,-175,1
1247,1148,72,120,84,121,1
1260,1156,192,212,110,179,1
1441,1459,-13,-19,-6,-40,1
1172,1269,39,41,31,29,1
1347,1149,5,8,10,15,1
1417,1112,-36,-26,-30,-25,1
1146,1108,14,11,53,15,1
1251,1106,237,216,245,206,1
1275,1356,9,-8,-8,-42,1
1364,1195,44,16,27,70,1
1379,1431,-14,5,-18,-5,1
1114,1419,107,103,131,117,1
1264,1201,-26,-108,-80,-111,1
1190,1244,81,99,58,102,1
1326,1228,50,46,36,46,1
1210,1155,-10,-15,-36,-10,1
1415,1168,-181,-209,-210,-184,1
1348,1365,32,64,57,30,1
1273,1391,124,126,153,132,1
1273,1244,89,107,47,75,1
1356,1291,93,96,45,11,1
1122,1117,50,-75,18,26,1
1236,1454,-13,-41,-73,-76,1
1283,1117,136,164,156,142,1
1385,1166,-65,-60,-59,-70,1
1108,1115,-28,-25,-13,-15,1
1279,1120,79,40,97,61,1
1429,1129,-3,-6,-9,3,1
1387,1139,19,16,29,10,1
1138,1141,136,149,152,142,1
1133,1313,168,177,171,138,1
1369,1293,-83,-67,-73,-85,1
1431,1409,15,21,40,-1,1
1206,1423,171,148,138,170,1
1357,1346,31,28,17,44,1
1170,1186,42,25,30,-7,1
1140,1138,67,56,64,80,1
1103,1156,218,221,171,222,1
1253,1142,110,113,95,93,1
1272,1366,252,272,256,251,1
1326,1277,-1,-5,-9,-5,1
1424,1129,-39,-41,-44,-27,1
1434,1260,-40,-41,-43,-50,1
1140,1428,94,108,69,103,1
1264,1383,172,175,132,146,1
1329,1395,11,16,9,10,1
1295,1377,54,31,-13,82,1
1219,1144,94,71,66,103,1
1174,1220,185,180,118,195,1
1159,1250,-144,-136,-108,-147,1
1191,1179,57,67,66,109,1
1276,1345,-30,-23,-28,-27,1
1105,1212,11,-6,7,8,1
1282,1293,-78,-130,-94,-101,1
1320,1356,43,14,-14,-2,1
1415,1253,-129,-89,-109,-115,1
1242,1124,28,62,33,48,1
1417,1113,116,100,111,92,1
1273,1190,131,121,160,127,1
1246,1116,-30,-36,-23,-43,1
1410,1282,-56,-51,-66,-48,1
1466,1244,78,25,13,22,1
1326,1278,47,28,39,7,1
1429,1311,199,206,193,207,1
1288,1214,-36,-91,-33,-58,1
1249,1270,76,45,-9,74,1
1397,1435,109,108,95,89,1
1345,1276,55,77,34,61,1
1402,1367,123,97,105,99,1
1184,1287,-126,-132,-111,-153,1
1126,1354,42,88,45,45,1
1242,1318,59,82,50,64,1
1291,1447,-47,-45,-40,-41,1
1399,1122,-55,-64,-52,-58,1
1339,1169,36,24,82,118,1
1288,1126,6,5,19,14,1
1291,1352,3,19,12,2,1
1353,1148,128,163,103,130,1
1455,1356,232,222,200,191,1
1120,1281,62,65,74,78,1
1137,1221,1,21,93,-8,1
1247,1269,20,21,16,21,1
1218,1224,191,178,174,177,1
1284,1254,62,73,49,71,1
1205,1190,-16,-4,-50,-3,1
1404,1184,-5,12,34,33,1
1460,1454,61,60,44,48,1
1246,1314,4,11,-1,5,1
1173,1210,32,27,33,29,1
1140,1424,98,142,70,113,1
1321,1175,118,195,181,154,1
1458,1277,30,18,23,28,1
1366,1300,-6,-15,17,4,1
1294,1226,204,187,205,174,1
1292,1443,-82,-91,-78,-78,1
1376,1261,-109,-119,-91,-130,1
1307,1461,58,48,68,67,1
1239,1316,75,38,113,82,1
1205,1367,118,83,131,103,1
1233,1265,87,92,111,108,1
1389,1351,94,104,69,107,1
1380,1368,78,97,87,106,1
1292,1114,10,21,9,13,1
1222,1378,102,86,68,84,1
1357,1284,29,9,21,24,1
1426,1427,50,48,32,34,1
1344,1130,153,200,66,96,1
1299,1197,86,67,73,87,1
1251,1157,-172,-166,-181,-183,1
1424,1428,13,41,24,35,1
1345,1458,-4,-2,-6,-2,1
1438,1439,-25,20,-17,-13,1
1189,1318,-45,-49,-104,-75,1
1383,1357,92,120,83,94,1
1160,1293,43,1,6,-6,1
1388,1337,281,238,243,218,1
1253,1425,-101,-106,-84,-44,1
1338,1353,79,88,87,81,1
1160,1143,-74,-62,-52,-60,1
1435,1335,181,201,167,187,1
1204,1273,80,178,172,183,1
1331,1236,129,154,163,154,1
1249,1254,-128,-77,-150,-100,1
1263,1131,-135,-100,-109,-90,1
1120,1261,-18,-44,19,-14,1
1259,1110,66,67,103,65,1
1251,1417,-37,-83,-60,-64,1
1303,1410,111,93,48,81,1
1155,1221,99,130,95,90,1
1117,1407,38,49,10,54,1
1234,1304,104,104,93,135,1
1462,1228,-31,-47,-24,-29,1
1341,1212,19,18,12,26,1
1243,1253,10,11,40,-11,1
1193,1200,117,90,130,182,1
1417,1324,125,146,171,123,1
1148,1192,-10,-17,-68,-19,1
1411,1238,70,68,-8,60,1
1303,1167,37,75,36,30,1
1108,1380,-15,-10,-1,-11,1
1186,1381,119,99,42,90,1
1412,1330,-133,-154,-109,-146,1
1252,1312,-82,-88,-89,-77,1
1220,1238,99,189,100,144,1
1124,1328,65,58,42,55,1
1221,1151,63,51,54,51,1
1447,1291,34,52,49,50,1
1139,1227,82,84,69,88,1
1103,1267,-47,-73,-42,-53,1
1296,1132,23,36,9,34,1
1400,1328,73,61,46,65,1
1255,1251,-105,-88,-98,-125,1
1155,1210,23,25,-10,31,1
1137,1370,48,163,113,169,1
1111,1154,58,90,48,55,1
1153,1222,167,159,174,159,1
1396,1408,75,56,68,77,1
1209,1419,184,158,183,169,1
1243,1400,-9,-9,-18,-7,1
1454,1227,97,128,107,96,1
1292,1443,-4,11,12,25,1
1397,1438,9,15,15,9,1
1295,1442,147,155,145,152,1
1450,1390,-44,-46,-50,-46,1
1173,1247,115,162,56,177,1
1181,1257,9,-1,-11,12,1
1387,1139,33,31,42,36,1
1112,1403,152,140,100,140,1
1151,1111,-141,-177,-181,-173,1
1221,1110,-82,-76,-62,-80,1
1393,1153,29,28,36,32,1
1378,1194,146,130,89,120,1
1443,1317,47,45,64,40,1
1270,1394,29,75,24,52,1
1265,1346,-20,-36,1,-29,1
1139,1371,-14,9,16,33,1
1187,1163,-117,-113,-70,-113,1
1197,1175,-50,-78,-44,-68,1
1135,1463,-95,-34,-68,-50,1
1117,1419,-5,-43,-14,-22,1
1229,1287,91,84,48,61,1
1122,1297,-20,-28,32,30,1
1124,1160,112,149,83,96,1
1143,1332,86,71,55,85,1
1211,1258,283,265,218,218,1
1359,1440,114,92,45,87,1
1374,1402,-35,-34,25,-1,1
1275,1141,83,51,88,64,1
1382,1269,-24,-8,2,-45,1
1135,1312,-39,29,-7,-8,1
1416,1187,2,8,11,-18,1
1372,1368,113,143,110,87,1
1434,1368,93,134,189,177,1
1409,1408,40,25,-38,34,1
1238,1108,69,120,71,111,1
1293,1188,199,224,204,195,1
1294,1380,112,98,113,104,1
1163,1263,238,220,284,233,1
1424,1140,-46,-33,-20,-41,1
1237,1331,10,26,13,13,1
1182,1387,74,32,61,16,1
1245,1141,71,87,72,65,1
1469,1470,-19,-12,-152,-35,1
1448,1434,30,4,-48,-1,1
1376,1111,80,75,94,102,1
1313,1224,5,14,4,7,1
1166,1342,275,310,292,261,1
1311,1270,-5,-12,-3,-1,1
1112,1196,-11,-11,-68,-12,1
1138,1296,76,84,73,58,1
1295,1237,255,256,247,262,1
1308,1305,-44,-52,-65,-53,1
1226,1381,53,49,76,-15,1
1440,1347,37,25,59,19,1
1372,1358,135,111,109,90,1
1140,1167,46,59,76,49,1
1320,1133,-11,-22,-174,-17,1
1218,1341,76,78,105,91,1
1278,1155,-26,-54,-28,-43,1
1162,1221,-2,-43,11,-25,1
1177,1344,-120,-103,-94,-109,1
1455,1133,230,225,245,243,1
1380,1212,134,186,40,205,1
1311,1146,170,207,169,161,1
1311,1368,9,1,5,9,1
1184,1404,59,91,26,91,1
1427,1194,-3,-8,-41,2,1
1431,1402,75,147,86,160,1
1322,1249,19,38,-3,45,1
1337,1169,-20,-19,-12,-72,1
1393,1438,-52,-36,-21,-31,1
1193,1265,127,115,112,130,1
1189,1220,35,36,18,-34,1
1234,1321,40,28,57,27,1
1326,1274,-40,28,-20,12,1
1460,1114,-129,-136,-24,-165,1
1264,1346,-104,-91,-110,-89,1
1103,1405,183,184,113,154,1
1337,1164,-66,-71,-4,-85,1
1434,1275,-33,-28,-31,-32,1
1274,1164,208,179,170,204,1
1104,1280,52,31,43,30,1
1275,1456,126,107,93,119,1
1292,1443,83,83,112,60,1
1149,1342,158,158,162,173,1
1316,1239,32,63,41,34,1
1140,1102,105,131,105,133,1
1207,1177,90,86,74,84,1
1140,1339,235,241,197,258,1
1353,1323,-48,-53,-50,-41,1
1313,1184,8,89,2,2,1
1328,1242,-20,-20,-8,-22,1
1401,1397,9,17,-6,9,1
1210,1304,80,76,267,108,1
1305,1324,36,7,-24,-25,1
1421,1251,154,165,147,177,1
1309,1311,115,93,96,103,1
1294,1170,113,106,93,123,1
1259,1262,33,47,50,68,1
1141,1296,113,121,84,97,1
1339,1337,185,200,159,184,1
1181,1130,71,82,60,80,1
1246,1401,32,34,47,28,1
1338,1284,172,212,33,73,1
1361,1102,75,97,99,105,1
1124,1452,11,3,8,3,1
1252,1239,-29,-42,-19,-20,1
1422,1441,86,103,121,93,1
1126,1299,5,4,-5,8,1
1433,1220,60,102,84,69,1
1328,1400,10,23,16,7,1
1159,1263,102,134,92,114,1
1313,1271,-7,-8,7,-17,1
1324,1454,9,18,4,29,1
1318,1241,86,37,41,71,1
1301,1210,70,68,78,66,1
1193,1221,73,95,70,65,1
1163,1187,171,158,172,161,1
1407,1275,-124,-121,-123,-45,1
1463,1171,63,94,74,91,1
1161,1461,129,129,160,103,1
1324,1297,-83,-44,-64,-28,1
1345,1234,100,114,84,99,1
1418,1426,67,40,63,38,1
1217,1165,286,290,264,282,1
1119,1250,37,87,79,5,1
1392,1436,-26,9,-39,-50,1
1293,1173,-29,3,-74,-50,1
1245,1138,-1,-28,14,4,1
1416,1391,292,315,285,289,1
1448,1130,151,149,112,188,1
1195,1144,-118,-63,12,-111,1
1417,1333,193,213,252,162,1
1331,1381,158,176,141,169,1
1148,1156,-60,-30,5,-67,1
1107,1392,-110,-102,-120,-93,1
1157,1204,102,80,136,82,1
1309,1230,88,78,63,107,1
1269,1346,112,119,121,121,1
1160,1332,-10,-4,-22,-4,1
1265,1310,26,6,41,36,1
1269,1386,-58,-49,-89,-66,1
1414,1415,125,117,122,124,1
1216,1420,53,58,56,68,1
1418,1411,-8,-68,112,36,1
1270,1322,32,20,44,47,1
1312,1159,-32,-26,-39,-38,1
1125,1390,13,-3,-62,20,1
1175,1164,83,125,97,118,1
1231,1236,178,176,194,179,1
1350,1330,21,17,14,-4,1
1101,1249,212,197,204,214,1
1375,1419,134,134,178,129,1
1247,1420,107,46,188,74,1
1291,1447,171,140,178,169,1
1104,1313,135,148,172,110,1
1163,1246,-9,-6,10,-2,1
1393,1266,20,18,19,22,1
1228,1353,19,12,14,24,1
1318,1174,174,168,161,155,1
1257,1117,177,213,172,203,1
1338,1138,134,107,125,125,1
1380,1106,109,85,84,119,1
1436,1373,210,156,151,206,1
1464,1132,-13,-21,-26,-39,1
1260,1178,-25,-14,18,-28,1
1140,1226,223,234,271,236,1
1233,1145,1,-6,-16,-5,1
1459,1422,48,64,68,60,1
1146,1249,37,23,11,29,1
1350,1270,215,157,198,115,1
1363,1164,-57,-65,2,-20,1
1322,1372,-102,-65,-97,-102,1
1277,1328,-8,-3,-2,-4,1
1242,1276,62,54,49,62,1
1312,1148,4,72,-4,11,1
1294,1319,122,95,116,94,1
1164,1366,-5,-1,19,-3,1
1441,1440,51,37,59,43,1
1266,1207,24,27,19,26,1
1135,1136,-15,-83,52,-59,1
1401,1120,93,85,54,106,1
1221,1357,-55,-10,21,-11,1
1426,1111,109,130,66,118,1
1131,1107,37,2,18,45,1
1221,1193,-29,-65,-90,-100,1
1247,1386,20,19,-1,11,1
1348,1386,61,52,52,64,1
1249,1409,-90,-78,-67,-109,1
1422,1164,281,277,252,297,1
1239,1190,20,27,30,12,1
1450,1143,28,19,29,-3,1
1364,1142,182,201,119,167,1
1433,1189,168,165,141,144,1
1235,1361,40,74,11,22,1
1292,1194,-28,-40,-5,10,1
1269,1348,-84,-109,-67,-92,1
1436,1107,-5,-47,10,-32,1
1397,1246,-59,-60,-55,-76,1
1371,1353,39,67,26,32,1
1377,1402,-12,-14,-14,-13,1
1399,1240,136,135,128,125,1
1234,1277,40,34,49,57,1
1295,1315,-19,-18,-66,54,1
1443,1309,168,161,121,162,1
1348,1130,-49,-33,-43,-25,1
1211,1339,45,26,79,32,1
1170,1226,100,80,104,122,1
1235,1403,-3,10,11,13,1
1287,1404,25,40,-25,45,1
1148,1291,54,54,20,40,1
1337,1334,-17,-13,-11,2,1
1254,1357,16,13,17,9,1
1387,1269,67,58,39,65,1
1457,1120,-130,-70,-201,-110,1
1257,1210,72,41,50,70,1
1319,1226,-63,-62,-106,-23,1
